source_row,date,home_team_raw,away_team_raw,home_goals_raw,away_goals_raw,round_raw,group,home_team,away_team,home_goals,away_goals,has_score_annotation,season_start,round,phase,result,home_win,goal_difference,source,home_elo_pre,away_elo_pre,elo_diff_pre,elo_expected_home_score,home_alltime_Rank,home_alltime_Matches,home_alltime_win_rate,home_alltime_points_per_match,home_alltime_Goals_per_match,home_alltime_Goals_conceded_per_match,home_alltime_goal_difference_per_match,home_alltime_alltime_elo_proxy,away_alltime_Rank,away_alltime_Matches,away_alltime_win_rate,away_alltime_points_per_match,away_alltime_Goals_per_match,away_alltime_Goals_conceded_per_match,away_alltime_goal_difference_per_match,away_alltime_alltime_elo_proxy,alltime_elo_proxy_diff,alltime_win_rate_diff,alltime_ppm_diff,alltime_goals_per_match_diff,alltime_conceded_per_match_diff
983,2014-09-16,Liverpool,Ludogorets Razgrad,2,1,round : 1,B,Liverpool FC,PFC Ludogorets Razgrad,2,1,False,2014,1,Group,H,1,1,detailed_2005_2021,1588.475,1500.0,88.475,0.625,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,206,12,0.08333333333333333,0.5833333333333334,0.9166666666666666,2.4166666666666665,-1.5,1434.1,171.9000000000001,0.4731884057971015,1.2949275362318842,0.9746376811594203,-1.4557971014492752
984,2014-09-16,Real Madrid,FC Basel,5,1,round : 1,B,Real Madrid,FC Basel,5,1,False,2014,1,Group,H,1,4,detailed_2005_2021,1674.929,1503.559,171.369,0.728,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,41,82,0.35365853658536583,1.2439024390243902,1.3780487804878048,1.8170731707317076,-0.43902439024390244,1469.3,160.70000000000005,0.2451068955133996,0.7272909766134699,0.8359429890595202,-0.6997892201144236
985,2014-09-16,AS Monaco,Bayer 04 Leverkusen,1,0,round : 1,C,AS Monaco,Bayer Leverkusen,1,0,False,2014,1,Group,H,1,1,detailed_2005_2021,1500.0,1498.039,1.961,0.503,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,32,107,0.34579439252336447,1.2710280373831775,1.383177570093458,1.6355140186915889,-0.2523364485981308,1478.1,1.300000000000182,0.011348464619492682,0.01468624833110832,0.10661834827388894,-0.21714667175281344
986,2014-09-16,SL Benfica,Zenit St. Petersburg,0,2,round : 1,C,SL Benfica,Zenit St. Petersburg,0,2,False,2014,1,Group,A,0,-2,detailed_2005_2021,1495.736,1494.967,0.769,0.501,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,56,64,0.328125,1.203125,1.1875,1.421875,-0.234375,1466.8,66.10000000000014,0.10796522556390975,0.33446898496240607,0.45911654135338353,-0.20382988721804507
987,2014-09-16,Borussia Dortmund,Arsenal,2,0,round : 1,D,Borussia Dortmund,Arsenal FC,2,0,False,2014,1,Group,H,1,2,detailed_2005_2021,1553.067,1616.31,-63.243,0.41,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,-6.7999999999999545,-0.0004903091832025863,-0.020275726811259664,0.042829949238578635,0.11415551453622519
988,2014-09-16,Galatasaray,RSC Anderlecht,1,1,round : 1,D,Galatasaray,RSC Anderlecht,1,1,False,2014,1,Group,D,0,0,detailed_2005_2021,1482.809,1405.925,76.884,0.609,24,161,0.2670807453416149,1.0559006211180124,1.0807453416149069,1.6832298136645962,-0.6024844720496895,1434.0,22,163,0.32515337423312884,1.1901840490797546,1.3312883435582823,1.7239263803680982,-0.39263803680981596,1458.0,-24.0,-0.05807262889151393,-0.1342834279617422,-0.2505430019433754,-0.04069656670350197
989,2014-09-17,Bayern München,Manchester City,1,0,round : 1,E,Bayern Munich,Manchester City,1,0,False,2014,1,Group,H,1,1,detailed_2005_2021,1682.35,1509.701,172.649,0.73,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,31.299999999999955,0.028431690884000327,0.08160159103823372,-0.012440133127687769,-0.1444516600373409
990,2014-09-17,Roma,CSKA Moscow,5,1,round : 1,E,AS Roma,CSKA Moskva,5,1,False,2014,1,Group,H,1,4,detailed_2005_2021,1526.957,1455.697,71.26,0.601,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,63.59999999999991,0.10870492852570945,0.3320887561339876,0.22743759334328972,-0.18081928739065534
991,2014-09-17,Ajax,Paris Saint-Germain,1,1,round : 1,F,AFC Ajax,Paris Saint-Germain,1,1,False,2014,1,Group,D,0,0,detailed_2005_2021,1500.28,1584.824,-84.545,0.381,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,-22.200000000000045,-0.05806252887725244,-0.13368242722932377,-0.33306637917757587,-0.05984906822732183
992,2014-09-17,Barcelona,APOEL Nicosia,1,0,round : 1,F,FC Barcelona,APOEL Nikosia,1,0,False,2014,1,Group,H,1,1,detailed_2005_2021,1656.068,1489.629,166.438,0.723,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,103,40,0.125,0.65,0.675,2.05,-1.375,1386.1,242.70000000000005,0.44978005865102644,1.3001466275659825,1.3044721407624635,-1.0060117302052785
993,2014-09-17,Chelsea,FC Schalke 04,1,1,round : 1,G,Chelsea FC,FC Schalke 04,1,1,False,2014,1,Group,D,0,0,detailed_2005_2021,1601.557,1527.776,73.781,0.605,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,86.0,0.1154300813573465,0.3773729226062166,0.27230373409359565,-0.5865377929212156
994,2014-09-17,NK Maribor,Sporting CP,1,1,round : 1,G,NK Maribor,Sporting CP,1,1,False,2014,1,Group,D,0,0,detailed_2005_2021,1500.0,1478.345,21.655,0.531,170,18,0.05555555555555555,0.5555555555555556,0.5,2.2777777777777777,-1.7777777777777777,1416.1,44,92,0.30434782608695654,1.076086956521739,1.358695652173913,1.7934782608695652,-0.43478260869565216,1434.1,-18.0,-0.248792270531401,-0.5205314009661834,-0.8586956521739131,0.4842995169082125
995,2014-09-17,Athletic Bilbao,Shakhtar Donetsk,0,0,round : 1,H,Athletic Bilbao,Shakhtar Donetsk,0,0,False,2014,1,Group,D,0,0,detailed_2005_2021,1500.0,1521.842,-21.842,0.469,95,24,0.3333333333333333,1.2916666666666667,1.3333333333333333,1.3333333333333333,0.0,1492.1,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,27.5,0.002824858757062121,0.07980225988700562,-0.031073446327683607,-0.42937853107344637
996,2014-09-17,FC Porto,BATE Borisov,6,0,round : 1,H,FC Porto,BATE Borisov,6,0,False,2014,1,Group,H,1,6,detailed_2005_2021,1533.012,1451.271,81.741,0.616,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,125,30,0.13333333333333333,0.6333333333333333,0.7333333333333333,2.466666666666667,-1.7333333333333334,1392.5,147.9000000000001,0.319496855345912,0.9440251572327045,0.7459119496855345,-1.3119496855345913
1005,2014-09-30,CSKA Moscow,Bayern München,0,1,round : 2,E,CSKA Moskva,Bayern Munich,0,1,False,2014,2,Group,A,0,-1,detailed_2005_2021,1447.72,1687.753,-240.033,0.201,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-202.29999999999995,-0.3279189642771518,-0.9522296811316231,-0.9661352193718535,0.634380244545673
1006,2014-09-30,Manchester City,Roma,1,1,round : 2,E,Manchester City,AS Roma,1,1,False,2014,2,Group,D,0,0,detailed_2005_2021,1504.298,1534.934,-30.636,0.456,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,107.40000000000009,0.190782344867442,0.5385393339594018,0.7511377591562516,-0.30910929711767676
1007,2014-09-30,APOEL Nicosia,Ajax,1,1,round : 2,F,APOEL Nikosia,AFC Ajax,1,1,False,2014,2,Group,D,0,0,detailed_2005_2021,1484.084,1502.666,-18.582,0.473,103,40,0.125,0.65,0.675,2.05,-1.375,1386.1,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,-166.0,-0.34011627906976744,-0.977906976744186,-0.9389534883720929,0.9244186046511627
1008,2014-09-30,Paris Saint-Germain,Barcelona,3,2,round : 2,F,Paris Saint-Germain,FC Barcelona,3,2,False,2014,2,Group,H,1,1,detailed_2005_2021,1582.438,1661.613,-79.175,0.388,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-54.5,-0.05160125070400656,-0.18855722359247262,-0.03245227321279476,0.14144219378143763
1009,2014-09-30,FC Schalke 04,NK Maribor,1,1,round : 2,G,FC Schalke 04,NK Maribor,1,1,False,2014,2,Group,D,0,0,detailed_2005_2021,1529.868,1499.378,30.491,0.544,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,170,18,0.05555555555555555,0.5555555555555556,0.5,2.2777777777777777,-1.7777777777777777,1416.1,91.40000000000009,0.3417047184170472,0.8691019786910197,0.9383561643835616,-0.7572298325722981
1010,2014-09-30,Sporting CP,Chelsea,0,1,round : 2,G,Sporting CP,Chelsea FC,0,1,False,2014,2,Group,A,0,-1,detailed_2005_2021,1478.967,1599.465,-120.498,0.333,44,92,0.30434782608695654,1.076086956521739,1.358695652173913,1.7934782608695652,-0.43478260869565216,1434.1,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,-159.4000000000001,-0.20834252924299268,-0.7259435003310528,-0.3519642463032442,0.8594681085853012
1011,2014-09-30,BATE Borisov,Athletic Bilbao,2,1,round : 2,H,BATE Borisov,Athletic Bilbao,2,1,False,2014,2,Group,H,1,1,detailed_2005_2021,1443.581,1500.628,-57.047,0.419,125,30,0.13333333333333333,0.6333333333333333,0.7333333333333333,2.466666666666667,-1.7333333333333334,1392.5,95,24,0.3333333333333333,1.2916666666666667,1.3333333333333333,1.3333333333333333,0.0,1492.1,-99.59999999999991,-0.19999999999999998,-0.6583333333333334,-0.6,1.1333333333333335
1012,2014-09-30,Shakhtar Donetsk,FC Porto,2,2,round : 2,H,Shakhtar Donetsk,FC Porto,2,2,False,2014,2,Group,D,0,0,detailed_2005_2021,1521.215,1540.702,-19.487,0.472,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,-75.80000000000018,-0.1223217141029741,-0.3654940837863767,-0.11483850335785095,0.6079948832747042
997,2014-10-01,Atlético Madrid,Juventus,1,0,round : 2,A,Atlético Madrid,Juventus,1,0,False,2014,2,Group,H,1,1,detailed_2005_2021,1585.502,1568.855,16.647,0.524,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,-13.400000000000091,-0.03251389395967713,-0.061437669871404754,-0.13139426392438436,-0.025516206239097783
998,2014-10-01,Malmö FF,Olympiacos,2,0,round : 2,A,Malmö FF,Olympiakos Piraeus,2,0,False,2014,2,Group,H,1,2,detailed_2005_2021,1491.726,1481.195,10.532,0.515,69,53,0.2641509433962264,1.0,0.8490566037735849,1.9245283018867925,-1.0754716981132075,1432.5,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,0.5,-0.037131107885824854,-0.08333333333333326,-0.27914852443154325,0.22581035316884357
999,2014-10-01,FC Basel,Liverpool,1,0,round : 2,B,FC Basel,Liverpool FC,1,0,False,2014,2,Group,H,1,1,detailed_2005_2021,1498.127,1595.983,-97.855,0.363,41,82,0.35365853658536583,1.2439024390243902,1.3780487804878048,1.8170731707317076,-0.43902439024390244,1469.3,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-136.70000000000005,-0.20286320254506895,-0.6343584305408272,-0.5132555673382821,0.8562036055143164
1000,2014-10-01,Ludogorets Razgrad,Real Madrid,1,2,round : 2,B,PFC Ludogorets Razgrad,Real Madrid,1,2,False,2014,2,Group,A,0,-1,detailed_2005_2021,1492.493,1680.361,-187.868,0.253,206,12,0.08333333333333333,0.5833333333333334,0.9166666666666666,2.4166666666666665,-1.5,1434.1,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-195.9000000000001,-0.5154320987654321,-1.3878600823045266,-1.2973251028806585,1.2993827160493825
1001,2014-10-01,Zenit St. Petersburg,AS Monaco,0,0,round : 2,C,Zenit St. Petersburg,AS Monaco,0,0,False,2014,2,Group,D,0,0,detailed_2005_2021,1504.99,1509.944,-4.954,0.493,56,64,0.328125,1.203125,1.1875,1.421875,-0.234375,1466.8,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,-12.600000000000136,-0.02901785714285715,-0.08258928571428581,-0.30229591836734704,0.0035076530612245804
1002,2014-10-01,Bayer 04 Leverkusen,SL Benfica,3,1,round : 2,C,Bayer Leverkusen,SL Benfica,3,1,False,2014,2,Group,H,1,2,detailed_2005_2021,1488.095,1485.714,2.381,0.503,32,107,0.34579439252336447,1.2710280373831775,1.383177570093458,1.6355140186915889,-0.2523364485981308,1478.1,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,-54.80000000000018,-0.09029583304054528,-0.2665659475792286,-0.26343897125992544,0.4174689059096339
1003,2014-10-01,Arsenal,Galatasaray,4,1,round : 2,D,Arsenal FC,Galatasaray,4,1,False,2014,2,Group,H,1,3,detailed_2005_2021,1604.51,1480.632,123.878,0.671,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,24,161,0.2670807453416149,1.0559006211180124,1.0807453416149069,1.6832298136645962,-0.6024844720496895,1434.0,119.20000000000005,0.2050004729324968,0.5836932875114291,0.5639247091465145,-0.536021691837185
1004,2014-10-01,RSC Anderlecht,Borussia Dortmund,0,3,round : 2,D,RSC Anderlecht,Borussia Dortmund,0,3,False,2014,2,Group,A,0,-3,detailed_2005_2021,1408.102,1564.867,-156.765,0.289,22,163,0.32515337423312884,1.1901840490797546,1.3312883435582823,1.7239263803680982,-0.39263803680981596,1458.0,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,-88.40000000000009,-0.14643753485778027,-0.42913413273842727,-0.3562116564417177,0.46256274400446173
1021,2014-10-21,CSKA Moscow,Manchester City,2,2,round : 3,E,CSKA Moskva,Manchester City,2,2,False,2014,3,Group,D,0,0,detailed_2005_2021,1443.705,1505.178,-61.473,0.412,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,-171.0,-0.29948727339315145,-0.8706280900933894,-0.9785753524995413,0.4899285845083321
1022,2014-10-21,Roma,Bayern München,1,7,round : 3,E,AS Roma,Bayern Munich,1,7,False,2014,3,Group,A,0,-6,detailed_2005_2021,1534.054,1691.768,-157.713,0.287,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-138.70000000000005,-0.21921403575144233,-0.6201409249976355,-0.7386976260285638,0.45356095715501765
1023,2014-10-21,APOEL Nicosia,Paris Saint-Germain,0,1,round : 3,F,APOEL Nikosia,Paris Saint-Germain,0,1,False,2014,3,Group,A,0,-1,detailed_2005_2021,1484.618,1594.678,-110.06,0.347,103,40,0.125,0.65,0.675,2.05,-1.375,1386.1,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,-188.20000000000005,-0.3981788079470199,-1.1115894039735097,-1.2720198675496688,0.8645695364238408
1024,2014-10-21,Barcelona,Ajax,3,1,round : 3,F,FC Barcelona,AFC Ajax,3,1,False,2014,3,Group,H,1,2,detailed_2005_2021,1649.373,1502.132,147.241,0.7,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,76.70000000000005,0.109663779581259,0.3222396508217964,0.3655186523903706,-0.0815931255541158
1025,2014-10-21,Chelsea,NK Maribor,6,0,round : 3,G,Chelsea FC,NK Maribor,6,0,False,2014,3,Group,H,1,6,detailed_2005_2021,1606.13,1500.253,105.877,0.648,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,170,18,0.05555555555555555,0.5555555555555556,0.5,2.2777777777777777,-1.7777777777777777,1416.1,177.4000000000001,0.45713479977439364,1.2464749012972363,1.2106598984771573,-1.3437676254935136
1026,2014-10-21,FC Schalke 04,Sporting CP,4,3,round : 3,G,FC Schalke 04,Sporting CP,4,3,False,2014,3,Group,H,1,1,detailed_2005_2021,1528.993,1472.303,56.69,0.581,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,44,92,0.30434782608695654,1.076086956521739,1.358695652173913,1.7934782608695652,-0.43478260869565216,1434.1,73.40000000000009,0.09291244788564618,0.34857057772483624,0.07966051220964854,-0.27293031566408565
1027,2014-10-21,BATE Borisov,Shakhtar Donetsk,0,7,round : 3,H,BATE Borisov,Shakhtar Donetsk,0,7,False,2014,3,Group,A,0,-7,detailed_2005_2021,1455.208,1521.775,-66.566,0.405,125,30,0.13333333333333333,0.6333333333333333,0.7333333333333333,2.466666666666667,-1.7333333333333334,1392.5,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,-72.09999999999991,-0.19717514124293786,-0.5785310734463278,-0.6310734463276836,0.7039548022598872
1028,2014-10-21,FC Porto,Athletic Bilbao,2,1,round : 3,H,FC Porto,Athletic Bilbao,2,1,False,2014,3,Group,H,1,1,detailed_2005_2021,1540.141,1489.001,51.141,0.573,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,95,24,0.3333333333333333,1.2916666666666667,1.3333333333333333,1.3333333333333333,0.0,1492.1,48.30000000000018,0.11949685534591198,0.2856918238993711,0.14591194968553456,-0.17861635220125782
1013,2014-10-22,Atlético Madrid,Malmö FF,5,0,round : 3,A,Atlético Madrid,Malmö FF,5,0,False,2014,3,Group,H,1,5,detailed_2005_2021,1595.023,1501.423,93.6,0.632,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,69,53,0.2641509433962264,1.0,0.8490566037735849,1.9245283018867925,-1.0754716981132075,1432.5,135.5999999999999,0.2117526710616049,0.6927710843373494,0.6087747215276198,-0.9365764946578768
1014,2014-10-22,Olympiacos,Juventus,1,0,round : 3,A,Olympiakos Piraeus,Juventus,1,0,False,2014,3,Group,H,1,1,detailed_2005_2021,1471.498,1559.334,-87.836,0.376,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,-149.5,-0.20713545713545717,-0.6708754208754208,-0.4610204610204609,0.6852499352499355
1015,2014-10-22,Liverpool,Real Madrid,0,3,round : 3,B,Liverpool FC,Real Madrid,0,3,False,2014,3,Group,A,0,-3,detailed_2005_2021,1583.238,1685.425,-102.187,0.357,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-24.0,-0.04224369296833064,-0.09293254607264267,-0.3226874217212381,-0.15641438539989283
1016,2014-10-22,Ludogorets Razgrad,FC Basel,1,0,round : 3,B,PFC Ludogorets Razgrad,FC Basel,1,0,False,2014,3,Group,H,1,1,detailed_2005_2021,1487.428,1510.871,-23.443,0.466,206,12,0.08333333333333333,0.5833333333333334,0.9166666666666666,2.4166666666666665,-1.5,1434.1,41,82,0.35365853658536583,1.2439024390243902,1.3780487804878048,1.8170731707317076,-0.43902439024390244,1469.3,-35.200000000000045,-0.2703252032520325,-0.6605691056910569,-0.46138211382113814,0.5995934959349589
1017,2014-10-22,AS Monaco,SL Benfica,0,0,round : 3,C,AS Monaco,SL Benfica,0,0,False,2014,3,Group,D,0,0,detailed_2005_2021,1509.801,1475.783,34.018,0.549,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,-53.5,-0.0789473684210526,-0.25187969924812026,-0.1568206229860365,0.2003222341568205
